sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,configurable_variations,configurable_variation_labels
MUZ-YG18-RNG-119,,Default,simple,Default Category/Rings/Gold Jewelry,base,Yellow gold ring AN 2071,"Beautiful ring featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful ring featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",800.0,,,,muz-yg18-rng-119,Yellow gold ring AN 2071 | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified, 18k-gold",Shop Yellow gold ring AN 2071 at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/03/AN2071-1.jpg,MUZEM Yellow gold ring AN 2071 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/03/AN2071-1.jpg,MUZEM Yellow gold ring AN 2071 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/03/AN2071-1.jpg,MUZEM Yellow gold ring AN 2071 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/03/AN2071-1.jpg,MUZEM Yellow gold ring AN 2071 - Colombian Emerald Natural in 18k Yellow Gold,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=18k Yellow Gold,emerald_type=Natural,jewelry_type=Ring,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-YG18-RNG-120,,Default,simple,Default Category/Rings/Gold Jewelry,base,Yellow gold ring AN1361,"Beautiful ring featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful ring featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",6500.0,,,,muz-yg18-rng-120,Yellow gold ring AN1361 | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified, 18k-gold",Shop Yellow gold ring AN1361 at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/03/AN1361-4.jpg,MUZEM Yellow gold ring AN1361 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/03/AN1361-4.jpg,MUZEM Yellow gold ring AN1361 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/03/AN1361-4.jpg,MUZEM Yellow gold ring AN1361 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/03/AN1361-4.jpg,MUZEM Yellow gold ring AN1361 - Colombian Emerald Natural in 18k Yellow Gold,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=18k Yellow Gold,emerald_type=Natural,jewelry_type=Ring,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-YG18-RNG-121,,Default,simple,Default Category/Rings/Gold Jewelry,base,Yellow gold ring AN1626,"Beautiful ring featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful ring featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",4500.0,,,,muz-yg18-rng-121,Yellow gold ring AN1626 | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified, 18k-gold",Shop Yellow gold ring AN1626 at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/03/AN1626_i3ob0rwe29s_2025-03-25-15-07-48.jpg,MUZEM Yellow gold ring AN1626 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/03/AN1626_i3ob0rwe29s_2025-03-25-15-07-48.jpg,MUZEM Yellow gold ring AN1626 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/03/AN1626_i3ob0rwe29s_2025-03-25-15-07-48.jpg,MUZEM Yellow gold ring AN1626 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/03/AN1626_i3ob0rwe29s_2025-03-25-15-07-48.jpg,MUZEM Yellow gold ring AN1626 - Colombian Emerald Natural in 18k Yellow Gold,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=18k Yellow Gold,emerald_type=Natural,jewelry_type=Ring,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-YG18-RNG-122,,Default,simple,Default Category/Rings/Gold Jewelry,base,Yellow gold ring AN1756,"Beautiful ring featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful ring featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",3250.0,,,,muz-yg18-rng-122,Yellow gold ring AN1756 | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified, 18k-gold",Shop Yellow gold ring AN1756 at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/03/AN1756.2.jpg,MUZEM Yellow gold ring AN1756 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/03/AN1756.2.jpg,MUZEM Yellow gold ring AN1756 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/03/AN1756.2.jpg,MUZEM Yellow gold ring AN1756 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/03/AN1756.2.jpg,MUZEM Yellow gold ring AN1756 - Colombian Emerald Natural in 18k Yellow Gold,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=18k Yellow Gold,emerald_type=Natural,jewelry_type=Ring,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-YG18-RNG-123,,Default,simple,Default Category/Rings/Gold Jewelry,base,Yellow gold ring AN1890,"Beautiful ring featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful ring featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",3750.0,,,,muz-yg18-rng-123,Yellow gold ring AN1890 | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified, 18k-gold",Shop Yellow gold ring AN1890 at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/07/AN1890-3.jpg,MUZEM Yellow gold ring AN1890 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/07/AN1890-3.jpg,MUZEM Yellow gold ring AN1890 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/07/AN1890-3.jpg,MUZEM Yellow gold ring AN1890 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/07/AN1890-3.jpg,MUZEM Yellow gold ring AN1890 - Colombian Emerald Natural in 18k Yellow Gold,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=18k Yellow Gold,emerald_type=Natural,jewelry_type=Ring,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-YG18-RNG-124,,Default,simple,Default Category/Rings/Gold Jewelry,base,Yellow gold ring AN1924,"Beautiful ring featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful ring featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",18750.0,,,,muz-yg18-rng-124,Yellow gold ring AN1924 | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified, 18k-gold",Shop Yellow gold ring AN1924 at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/03/AN1924.1.jpg,MUZEM Yellow gold ring AN1924 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/03/AN1924.1.jpg,MUZEM Yellow gold ring AN1924 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/03/AN1924.1.jpg,MUZEM Yellow gold ring AN1924 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/03/AN1924.1.jpg,MUZEM Yellow gold ring AN1924 - Colombian Emerald Natural in 18k Yellow Gold,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=18k Yellow Gold,emerald_type=Natural,jewelry_type=Ring,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-YG18-RNG-125,,Default,simple,Default Category/Rings/Gold Jewelry,base,Yellow gold ring AN1956,"Beautiful ring featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful ring featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",700.0,,,,muz-yg18-rng-125,Yellow gold ring AN1956 | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified, 18k-gold",Shop Yellow gold ring AN1956 at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/03/AN1956-1.jpg,MUZEM Yellow gold ring AN1956 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/03/AN1956-1.jpg,MUZEM Yellow gold ring AN1956 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/03/AN1956-1.jpg,MUZEM Yellow gold ring AN1956 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/03/AN1956-1.jpg,MUZEM Yellow gold ring AN1956 - Colombian Emerald Natural in 18k Yellow Gold,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=18k Yellow Gold,emerald_type=Natural,jewelry_type=Ring,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-YG18-RNG-126,,Default,simple,Default Category/Rings/Gold Jewelry,base,Yellow gold ring AN1958,"Beautiful ring featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful ring featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",2750.0,,,,muz-yg18-rng-126,Yellow gold ring AN1958 | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified, 18k-gold",Shop Yellow gold ring AN1958 at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/03/AN1958-1.jpg,MUZEM Yellow gold ring AN1958 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/03/AN1958-1.jpg,MUZEM Yellow gold ring AN1958 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/03/AN1958-1.jpg,MUZEM Yellow gold ring AN1958 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/03/AN1958-1.jpg,MUZEM Yellow gold ring AN1958 - Colombian Emerald Natural in 18k Yellow Gold,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=18k Yellow Gold,emerald_type=Natural,jewelry_type=Ring,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-YG18-RNG-127,,Default,simple,Default Category/Rings/Gold Jewelry,base,Yellow gold ring AN2072,"Beautiful ring featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful ring featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",800.0,,,,muz-yg18-rng-127,Yellow gold ring AN2072 | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified, 18k-gold",Shop Yellow gold ring AN2072 at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/03/AN2072-2.jpg,MUZEM Yellow gold ring AN2072 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/03/AN2072-2.jpg,MUZEM Yellow gold ring AN2072 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/03/AN2072-2.jpg,MUZEM Yellow gold ring AN2072 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/03/AN2072-2.jpg,MUZEM Yellow gold ring AN2072 - Colombian Emerald Natural in 18k Yellow Gold,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=18k Yellow Gold,emerald_type=Natural,jewelry_type=Ring,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-YG18-RNG-128,,Default,simple,Default Category/Rings/Gold Jewelry,base,Yellow gold ring AN2169,"Beautiful ring featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful ring featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",4500.0,,,,muz-yg18-rng-128,Yellow gold ring AN2169 | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified, 18k-gold",Shop Yellow gold ring AN2169 at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/06/AN2169-3.jpg,MUZEM Yellow gold ring AN2169 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/06/AN2169-3.jpg,MUZEM Yellow gold ring AN2169 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/06/AN2169-3.jpg,MUZEM Yellow gold ring AN2169 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/06/AN2169-3.jpg,MUZEM Yellow gold ring AN2169 - Colombian Emerald Natural in 18k Yellow Gold,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=18k Yellow Gold,emerald_type=Natural,jewelry_type=Ring,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-YG18-RNG-129,,Default,simple,Default Category/Rings/Gold Jewelry,base,Yellow gold ring AN2177,"Beautiful ring featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful ring featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",12500.0,,,,muz-yg18-rng-129,Yellow gold ring AN2177 | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified, 18k-gold",Shop Yellow gold ring AN2177 at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/06/AN2177-4.jpg,MUZEM Yellow gold ring AN2177 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/06/AN2177-4.jpg,MUZEM Yellow gold ring AN2177 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/06/AN2177-4.jpg,MUZEM Yellow gold ring AN2177 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/06/AN2177-4.jpg,MUZEM Yellow gold ring AN2177 - Colombian Emerald Natural in 18k Yellow Gold,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=18k Yellow Gold,emerald_type=Natural,jewelry_type=Ring,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-YG18-RNG-130,,Default,simple,Default Category/Rings/Gold Jewelry,base,Yellow gold ring AN2183,"Beautiful ring featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful ring featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",8750.0,,,,muz-yg18-rng-130,Yellow gold ring AN2183 | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified, 18k-gold",Shop Yellow gold ring AN2183 at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/07/AN2183-4.jpg,MUZEM Yellow gold ring AN2183 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/07/AN2183-4.jpg,MUZEM Yellow gold ring AN2183 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/07/AN2183-4.jpg,MUZEM Yellow gold ring AN2183 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/07/AN2183-4.jpg,MUZEM Yellow gold ring AN2183 - Colombian Emerald Natural in 18k Yellow Gold,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=18k Yellow Gold,emerald_type=Natural,jewelry_type=Ring,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-YG18-RNG-131,,Default,simple,Default Category/Rings/Gold Jewelry,base,Yellow gold ring AN2184,"Beautiful ring featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful ring featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",6000.0,,,,muz-yg18-rng-131,Yellow gold ring AN2184 | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified, 18k-gold",Shop Yellow gold ring AN2184 at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/07/AN2184-3.jpg,MUZEM Yellow gold ring AN2184 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/07/AN2184-3.jpg,MUZEM Yellow gold ring AN2184 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/07/AN2184-3.jpg,MUZEM Yellow gold ring AN2184 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/07/AN2184-3.jpg,MUZEM Yellow gold ring AN2184 - Colombian Emerald Natural in 18k Yellow Gold,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=18k Yellow Gold,emerald_type=Natural,jewelry_type=Ring,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-YG18-RNG-132,,Default,simple,Default Category/Rings/Gold Jewelry,base,Yellow gold ring AN2216,"Beautiful ring featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful ring featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",7250.0,,,,muz-yg18-rng-132,Yellow gold ring AN2216 | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified, 18k-gold",Shop Yellow gold ring AN2216 at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/07/AN2216-3.jpg,MUZEM Yellow gold ring AN2216 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/07/AN2216-3.jpg,MUZEM Yellow gold ring AN2216 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/07/AN2216-3.jpg,MUZEM Yellow gold ring AN2216 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/07/AN2216-3.jpg,MUZEM Yellow gold ring AN2216 - Colombian Emerald Natural in 18k Yellow Gold,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=18k Yellow Gold,emerald_type=Natural,jewelry_type=Ring,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
